,대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
10,databases,Apache Kafka,【한글자막】 Apache Kafka 시리즈 – 초보자를 위한 아파치 카프카 강의 v3,모든 수준,"₩17,000","₩23,000",8.5시간 주문형 동영상,"배울 내용
아파치 카프카의 생태계와 구조, 핵심 개념과 작동 원리를 이해합니다.
토픽과 파티션, 브로커, 프로듀서, 컨슈머 등 개념을 익힙니다.
자신만의 카프카 개발 환경을 구축하기 시작합니다.
kafka-topics, kafka-console-producer, kafka-console-consumer, kafka-consumer-groups, kafka-configs와 같은 주요 CLI를 배웁니다.
자바(Java)에서 자기만의 프로듀서와 컨슈머를 생성해 카프카와 상호 작용합니다.
실제 트위터 프로듀서와 ElasticSearch 컨슈머를 프로그래밍합니다.
확장 API 개요(Kafka Connect, Kafka Streams)와 사례 연구, 빅데이터 구조를 알아봅니다.
로그 컴팩션을 이해하고 실습해 봅니다.",한국어,https://www.udemy.com/course/apache-kafka-korean/
11,databases,SQL,"실무 SQL 완전정복 - SECTION 7 : 데이터 조작어, 데이터 정의어 마스터하기",모든 수준,"₩27,000",,3시간 주문형 동영상,"배울 내용
DML(INSERT, UPDATE, DELETE) 문법에 대해 학습합니다.
데이터베이스를 생성하고, 변경하고, 삭제하는 방법에 대해 학습합니다.
테이블 생성의 기본 문법 및 자동값 생성 방법, 자동 계산 컬럼 생성 방법, IDENTITY 속성, uniqueidentifier 데이터 형식에 대해 학습합니다.
기존의 테이블을 사용하여 테이블을 생성하는 방법에 대해 학습합니다.
PRIMARY KEY, NOT NULL, UNIQUE, CHECK, FOREIGN KEY, DEFAULT 등의 제약 조건을 설정하는 방법 및 FOREIGN KEY의 속성에 대해 학습합니다.
컬럼/테이블 수준의 제약 조건 설정을 비교합니다.
컬럼 추가/변경/삭제, 제약 조건 추가/삭제, 테이블 삭제 방법에 대해 학습합니다.
북풍 데이터베이스에 제약조건을 설정하는 방법에 대해 학습합니다.
SSMS에서 ERD를 생성하는 방법에 대해 학습합니다.",한국어,https://www.udemy.com/course/sql-49-section7/
12,databases,MySQL,핵심만 쉽게 터득하는 SQL: MySQL 설치부터 AI 접목 SQL 스킬까지,초급자,"₩33,000",,5.5시간 주문형 동영상,"배울 내용
데이터베이스와 스키마의 기본 개념
SQL에 대한 전반적인 이론 및 형식
다양한 함수 사용을 통한 SQL 역량 확보
AI를 활용한 SQL 실전 활용 역량",한국어,https://www.udemy.com/course/maso-ds-sql-onc80/
13,databases,MySQL,실습과 함께하는! 데이터베이스 MySQL편,모든 수준,"₩99,000",,10시간 주문형 동영상,"배울 내용
DBMS와 RDBMS의 기본 개념을 이해 할 수 있다.
윈도우용 MySQL를 설치하고, CLI(콘솔)실행 & 워크벤치 실행한다.
SQL, CRUD 개념을 이해하고, 실습을 통해 CRUD에 대한 SQL 사용 방법을 습득한다.
DBMS와 RDBMS의 사용법을 이해 할 수 있다.",한국어,https://www.udemy.com/course/mysql-ov_hihrd/
14,databases,Amazon AWS,전문가에게 배우는 나의 첫 AWS,모든 수준,"₩119,000",,6.5시간 주문형 동영상,"배울 내용
클라우드 컴퓨팅에 대한 전반적인 이해.
AWS 클라우드 주요 서비스에 대한 이해.
AWS 클라우드 주요 서비스와 사용 사례를 익힘
AWS 클라우드 주요 활용방법을 익힘",한국어,https://www.udemy.com/course/first-aws_hihrd/
15,databases,MySQL,"데이터지도 ERD를 그려보자, MySQL 워크벤치",초급자,"₩17,000","₩23,000",2.5시간 주문형 동영상,"배울 내용
워크벤치를 활용해 ER모델을 그리기 위한 기본 지식과 예제들
워크벤치에서 제공하는 I/E 표기법과 모델링 도구 상세 사용법
모델로부터 테이블을 생성하는 Forward Engineer 기능
모델에 데이터 담아 배포하기",한국어,https://www.udemy.com/course/erd-mysql/
16,databases,MySQL,[생활코딩] DATABASE - MySQL #1,초급자,무료,,,,한국어,https://www.udemy.com/course/database-mysql-1/
17,databases,Oracle Database,[생활코딩] DATABASE - Oracle #1,초급자,무료,,,,한국어,https://www.udemy.com/course/database-oracle-1/
18,databases,Database Design,[생활코딩] DATABASE - lowdb,초급자,무료,,,,한국어,https://www.udemy.com/course/database-lowdb/
19,databases,SQL,The Ultimate MySQL Bootcamp: Go from SQL Beginner to Expert,초급자,"₩17,000","₩79,000",36.5시간 주문형 동영상,"배울 내용
Create your own database or interact with existing databases
Write complex SQL join queries across multiple tables
Master MySQL 8 Window Functions (LEAD, LAG, RANK, etc.)
Model real-world data and generate reports using SQL
Answer company performance or sales questions using data
Learns the ins and out of MySQL 8.x syntax",영어,https://www.udemy.com/course/the-ultimate-mysql-bootcamp-go-from-sql-beginner-to-expert/
20,databases,SQL,SQL for Beginners: Learn SQL using MySQL and Database Design,초급자,"₩19,000","₩59,000",8시간 주문형 동영상,"배울 내용
Have a detailed knowledge and understanding of using MySQL, one of the most widely used databases in the world.
Obtained a knowledge of SQL, and MySQL, allows students to apply for jobs in the IT sector.
In-depth knowledge of database design will give students an edge over other applicants.",영어,https://www.udemy.com/course/sql-for-beginners-course/
21,databases,Apache Kafka,Apache Kafka Series - Learn Apache Kafka for Beginners v3,모든 수준,"₩22,000","₩109,000",8.5시간 주문형 동영상,"배울 내용
Understand Apache Kafka Ecosystem, Architecture, Core Concepts and Operations
Master Concepts such as Topics, Partitions, Brokers, Producers, Consumers
Start a personal Kafka development environment
Learn major CLIs: kafka-topics, kafka-console-producer, kafka-console-consumer, kafka-consumer-groups, kafka-configs
Create your Producers and Consumers in Java to interact with Kafka
Program a Real World Twitter Producer & ElasticSearch Consumer
Extended APIs Overview (Kafka Connect, Kafka Streams), Case Studies and Big Data Architecture
Practice and Understand Log Compaction",영어,https://www.udemy.com/course/apache-kafka/
22,databases,MongoDB,MongoDB - The Complete Developer's Guide 2023,모든 수준,"₩59,000","₩79,000",17.5시간 주문형 동영상,"배울 내용
Learn what document databases are and how data is organized with MongoDB
Learn how to perform CRUD operations with MongoDB
Don't stop at the basics - learn all about writing complex MongoDB queries, in-depth and with practical examples!
Write efficient and well-performing queries to fetch data in the format you need it
Use all features MongoDB offers you to work with data efficiently",영어,https://www.udemy.com/course/mongodb-the-complete-developers-guide/
23,databases,Oracle SQL,The Complete Oracle SQL Bootcamp (2023),모든 수준,"₩17,000","₩79,000",36시간 주문형 동영상,"배울 내용
Pass Oracle 1Z0-071 SQL Database SQL Certification Exam easily on your first try!
Be Able to Answer any SQL Interview Questions Confidently!
Become a Job-Ready SQL Developer by Learning All the Skills You will Need!
Learn Oracle SQL by Professionally Designed Content Step by Step!
Write, Read and Analyze Any SQL Queries Easily and Learn How to Play with Data!
Solve any SQL-related Problems by Yourself Creating Analytical Solutions!
Test Your SQL Skills with Hundreds of Hands-on Examples, Quizzes, Challenges!
Lifetime Support from the Instructors. Get a Well-Organized Recap Document!",영어,https://www.udemy.com/course/oracle-sql-12c-become-an-sql-developer-with-subtitle/
24,databases,MySQL,SQL for Data Analysis: Beginner MySQL Business Intelligence,모든 수준,"₩59,000","₩69,000",4.5시간 주문형 동영상,"배울 내용
Write SQL queries to explore and analyze databases with MySQL Workbench
Learn how to use SQL to extract, sort, filter, and group data quickly and efficiently
Analyze data across multiple tables with powerful MySQL JOIN statements
Solve practical hands-on assignments and real-world business use cases
Master unique tips, tools and case studies that you won't find anywhere else
Get LIFETIME access to resource files, quizzes, assignments, and expert support",영어,https://www.udemy.com/course/mysql-for-data-analysis/
25,databases,SQL,SQL and PostgreSQL: The Complete Developer's Guide,초급자,"₩17,000","₩88,000",22시간 주문형 동영상,"배울 내용
Master the fundamentals of relational databases
Acquire the skills necessary to obtain a database administrator (DBA) or database developer job
Design fast and efficient databases using the latest technologies
Practice your skills with many quizzes, projects, and built-in exercises
Learn and apply multiple database design patterns
Optimize queries for superb read and write efficiency
Understand how PostgreSQL stores information at the hardware level
Connect PostgreSQL to front-end apps using an API
Build common app features, such as a 'like' and 'mention' systems
Handle complex concurrency issues and race conditions
더 보기",영어,https://www.udemy.com/course/sql-and-postgresql/
26,databases,Database Management,Fundamentals of Database Engineering,중급자,"₩79,000","₩99,000",25.5시간 주문형 동영상,"배울 내용
Learn and understand ACID Properties
Database Indexing
Database Partitioning
Database Replication
Database Sharding
Database Cursors
Concurrency Control (Optimistic, Pessimistic)
B-Trees in Production Database Systems
Database System Designs
Difference between Database Management System, Database Engine and Embedded database
Database Engines such as MyISAM, InnoDB, RocksDB, LevelDB and More
Benefits of Using one database engine over the other
더 보기",영어,https://www.udemy.com/course/database-engines-crash-course/
27,databases,Database Management,Data Integration Fundamentals,초급자,"₩19,000","₩23,000",3.5시간 주문형 동영상,"배울 내용
Data integration basics - What is data integration and why it's important in the modern business environment
How data integration skills can create more success in your non-technical career
Why data integration is a great way to transition into a technology career
Learn common approaches to Business-to-Business (B2B) integration including EDI, XML, JSON, Text files, FTP and AS2.
Gain a detailed understanding of Application Integration technologies including HTTP, SOAP, REST APIs, and Webhooks.
Learn about Database Integration techniques like data warehousing, data lakes Extract-Transform-Load (ETL), and replication.",영어,https://www.udemy.com/course/data-integration-fundamentals/
28,databases,Server Administration,SQL Server Administration Part1,초급자,"₩17,000","₩49,000",10시간 주문형 동영상,"배울 내용
Manage SQL Server Administration; install SQL Server in a Production environment following best practice, review storage, data and log files necessities, understand the importance of backups and restores, configure security and more",영어,https://www.udemy.com/course/sql-server-administration-part1/
29,databases,SQL,Complete SQL and Databases Bootcamp: Zero to Mastery [2023],모든 수준,"₩59,000","₩79,000",24시간 주문형 동영상,"배울 내용
Become an expert in SQL and Database Concepts
Understand SQL vs NoSQL, MongoDB vs MySQL vs PostgreSQL
Add SQL, PostgreSQL, MySQL, Redis, Database Management/Design to your resume
Learn to perform efficient and performant SQL queries using best practices
Learn how Machine Learning, Data Science and Data Engineers use Big Data and databases
Apply for SQL developer, Database Administrator, Business Analyst, Backend Developer and Business Intelligence roles
Use the right SQL features to work with data efficiently and solve database problems
Database best practices to design and manage your company data
더 보기",영어,https://www.udemy.com/course/complete-sql-databases-bootcamp-zero-to-mastery/
30,databases,Apache Nifi,Introduction to Apache NiFi | Cloudera DataFlow - HDF 2.0,초급자,"₩23,000","₩69,000",2시간 주문형 동영상,"배울 내용
Install and configure Apache NiFi
Design Apache NiFi Architecture
Master core functionalities like FlowFile, FlowFile Processor, Connection, Flow Controller, Process Groups, etc.
Use NiFi to stream Data between different systems at scale
Monitor Apache NiFi
Integrate NiFi with Apache Kafka
Integration NiFi with MongoDB",영어,https://www.udemy.com/course/apache-nifi/
31,databases,Database Design,Learn Database Design with MySQL,모든 수준,"₩20,000","₩25,000",6.5시간 주문형 동영상,"배울 내용
To Learn Database design Process
To Learn Database Normalization
To Learn Database development using MySQL
To Master SQL
To Learn to use PHP with MySQL",영어,https://www.udemy.com/course/learn-database-design-with-mysql/
32,databases,Oracle Database,The Ultimate Oracle SQL Course: SQL Made Practical,모든 수준,"₩20,000","₩26,000",13시간 주문형 동영상,"배울 내용
You will be able to use Oracle SQL to retrieve, filter, analyze, format and present information from Oracle databases.
You will be able to use SQL to insert, modify and delete information from Oracle databases.
You will understand Oracle SQL code written by other people and feel confident to modify it.
You will be able to write the SQL code needed to solve the most common problems found in real work situations and academic tests.
Please note that PL/SQL is not covered in this course.",영어,https://www.udemy.com/course/oracle-sql-from-scratch/
33,databases,SQL,SQL - Introduction to SQL with MySQL,초급자,"₩17,000","₩59,000",3시간 주문형 동영상,"배울 내용
Manage and Interact with Large Datasets with SQL
Provide Data in Order to Answer Top Questions for Meetings
Create and Manage a MySQL Database
Write Complex SQL Queries Using Table Joins
Retrieve Proper Data from a Database Using a SQL WHERE Clause with Criteria",영어,https://www.udemy.com/course/sql-introduction-to-mysql/
34,databases,SQL Server,Microsoft SQL Server 2012 Certification Training Exam 70-461,모든 수준,"₩20,000","₩25,000",12.5시간 주문형 동영상,"배울 내용
To Study And Pass The Microsoft 70-461 Exam and Gain Certification For MCSA or MCSE",영어,https://www.udemy.com/course/microsoft-sql-server-2012-certification-70-461/
35,databases,Server Administration,SQL Server Administration Part 2,초급자,"₩39,000","₩49,000",10시간 주문형 동영상,"배울 내용
At the end of SQL Administration Part 2, the student will be able to create indexes for to gain performance, use the SQL Profiler to find and trouble shoot expensive queries, use the activity monitor for analysis, deploy the performance monitor to find specific about SQL Server internals, use DTA utility, create and investigate issues with DMVs and extended events, look at SQL logs, monitor the health of the SQL Server more efficiently and much more.",영어,https://www.udemy.com/course/sql-server-administration-part-2/
36,databases,SQL Server,Learn T-SQL From Scratch For SQL Server Administrator,초급자,"₩20,000","₩25,000",8.5시간 주문형 동영상,"배울 내용
Students will be able to create database, tables, view, stored procedures, filter data, update and delete information and be able to create complex joins of tables",영어,https://www.udemy.com/course/become-a-production-sql-server-administrator/
37,databases,Database Administration,MySQL Database Administration: Beginner SQL Database Design,모든 수준,"₩59,000","₩69,000",7시간 주문형 동영상,"배울 내용
Write SQL queries and use the MySQL Workbench UI to create databases and tables
Learn how to alter tables by adding and removing columns
Connect data between tables by creating primary and foreign key relationships
Assign user roles and permissions to database users, just like a real DBA
Solve practical hands-on assignments and real-world business use cases
Master unique tips, tools and case studies that you won't find anywhere else
Understand common Relational Database Management Systems (RDBMS)
Get LIFETIME access to resource files, quizzes, assignments, and expert support",영어,https://www.udemy.com/course/mysql-dba-for-beginners/
38,databases,Apache Cassandra,Getting Started With Apache Cassandra,모든 수준,"₩20,000","₩25,000",8시간 주문형 동영상,"배울 내용
Gain a solid understanding of working with Apache Cassandra",영어,https://www.udemy.com/course/apache-cassandra/
39,databases,DynamoDB,AWS DynamoDB - The Complete Guide (Build 18+ Hands On Demos),모든 수준,"₩48,000","₩59,000",16.5시간 주문형 동영상,"배울 내용
Master DynamoDB from the ground up, covering everything from basic to adavanced DynamoDB with Hands On
Learn to Integrate DynamoDB with Web Apps (SPAs) as well as Mobile Apps (iOS and Android Apps)
Learn to use DynamoDB with AWS Services like Lambda, S3, Data Pipeline, Redshift, Apache Hive on EMR, CloudSearch, CloudTrail, Cognito, IAM and more
Learn to securely connect to DynamoDB using OAuth 2.0 Authentication with AWS Cognito and Fine-grained access control
Master Advanced DynamoDB features like DAX, Streams, Global Tables, Auto-Scaling, Backup and PITR
Practice 18+ Hands-On Activities
Learn DynamoDB Best Practices
Learn DynamoDB Data Modeling",영어,https://www.udemy.com/course/dynamodb/
40,databases,SSRS Reporting,SQL Server Reporting Services Part 1 (SSRS),초급자,"₩19,000","₩25,000",6시간 주문형 동영상,"배울 내용
Install SQL Server 2016, Microsoft Visual Studio 2015, create from scratch simple to complex reports that allow the upper management and end users to make important business decisions based on the reports generated",영어,https://www.udemy.com/course/sql-server-reporting-services-part-1-ssrs/
41,databases,SQL,SQL Tutorial: Learn SQL with MySQL Database -Beginner2Expert,모든 수준,"₩20,000","₩25,000",12.5시간 주문형 동영상,"배울 내용
Use SQL queries to interact with relational database management system (RDBMS).
Learn Database development & Structured Query Language fundamentals with MySQL.
Write complex SQL statements to perform data analysis and query reports. Master MySQL 8 database development.
You will learn SQL from basics to advanced topics. Like JOINS, Database Relationships, Database Normalization etc.
You will learn a skill useful for professional Database Development. Also learn Database Modeling & Database Management.
You will learn MySQL Workbench. It's a unified visual tool for database architects, developers, and Database Administrators.",영어,https://www.udemy.com/course/sql-tutorial-learn-sql-with-mysql-database-beginner2expert/
42,databases,SQL Server,Complete Microsoft SQL Server Database Design Masterclass,모든 수준,"₩20,000","₩25,000",8.5시간 주문형 동영상,"배울 내용
Basic Database Design (Tables, Columns, Data Types, Primary Keys, Normalization)
Using Microsoft SQL Management Studio
SELECT Statements: Queries against single tables (Filtering, Ordering, Grouping)
DELETE: How to remove data from a database
INSERT INTO: How to insert data into a table
UPDATE: How to update existing data
Filter groups of data using the HAVING clause
Overall Database Development Best Practices
Creating Relationships and Foreign Keys
How to query related data from multiple tables
Using Aggregate Functions in SQL
How to export Query Results to Excel
더 보기",영어,https://www.udemy.com/course/microsoft-sql-server-2017-for-everyone/
43,databases,SQL,SQL Course For Beginners: Learn SQL Using MySQL Database,모든 수준,"₩17,000","₩23,000",4.5시간 주문형 동영상,"배울 내용
Understand what are database and why they are used.
How to write SQL queries to insert, update and delete data into database.
How to write SQL queries to manipulate data.
How to write complex SQL queries to obtain useful information from the database.
Learn how to create database tables using SQL commands.
Learn SQL operators to write complex SQL queries.
Learn how to perform different types of join operations.
Learn about different SQL functions and constrains.",영어,https://www.udemy.com/course/sqlcourse/
44,databases,PostgreSQL,The Complete Python/PostgreSQL Course 2.0,중급자,"₩48,000","₩59,000",13.5시간 주문형 동영상,"배울 내용
How to leverage the power of databases (in-memory, SQLite, and PostgreSQL) to upgrade your Python applications
Prevent common pitfalls: avoid SQL injection attacks, store database credentials securely, and optimize the performance of your applications
Understand how databases work and how to take advantage of their features from the ground up, by building multiple projects
This is a no-nonsense, no-frills course on fully mastering PostgreSQL and how to use it effective within and outside of your Python apps
Learn how to work with dates and times effectively in Python applications
Produce engaging charts, graphs, and reports using database data",영어,https://www.udemy.com/course/complete-python-postgresql-database-course/
45,databases,MongoDB,Complete MongoDB Administration Guide,모든 수준,"₩59,000","₩69,000",10.5시간 주문형 동영상,"배울 내용
Deeply understand how MongoDB works - cursor, batch size, iterator
Launch production database on the Atlas MongoDB - managed cloud-based MongoDB database
Install and configure production MongoDB on the dedicated or virtual private server
Understand and use different MongoDB BSON types - ObjectId, ISODate, NumberInt etc.
Learn how to use MongoDB Shell, Robo 3T (Robomongo), MongoDB Compass for database management
Perform different kinds of update operations using operators $set, $rename, $addToSet, $push, $inc etc
Use different kinds of queries and query operators like $in, $eq, $regex, $elemMatch etc.
Easily combine different aggregation stages like $match, $group, $unwind
Understand purpose of the indexes and create indexes
Use backup and restore tools - mongoexport, mongoimport, mongodump and mongorestore",영어,https://www.udemy.com/course/mongodb-essentials-m/
46,databases,SQL Server,"SQL Server Essentials, from Scratch",초급자,"₩20,000","₩25,000",13.5시간 주문형 동영상,"배울 내용
By the end of the course, you will have a foundation in SQL Server and the vocabulary and understanding to talk about and use SQL Server with confidence.
You will know how to navigate SQL Server Management Studio (SSMS) to find database objects and business data.
You will understand how to take advantage of Management Studio to make you work faster and more efficient.
You will understand the different pieces in SQL Server. Including, Tables, Views, Stored Procedures, Security, Backups, Indexes and Schemas to help you talk to DBA's, Programmers, IT and to sound smart when you are speaking about databases.
You will know how to write SQL statements to CREATE, Retrieve, Update, and Delete data.
You will be able to create basic Views and Stored Procedures.
You will be able to Filter, Join, Sort, and Group data.
You will be able to create basic Views, Stored Procedures, and Functions.
You will have foundational knowledge in Security, Backups, and Indexes
You will understand how all of these pieces work together in a database.",영어,https://www.udemy.com/course/sql-server-essentials/
47,databases,SQL,The Complete SQL Course 2023 - Learn by Doing - SQL Server,모든 수준,"₩59,000","₩79,000",13시간 주문형 동영상,"배울 내용
How to write accurate SQL queries against a database
Use SQL to perform data analysis
Learn to perform GROUP BY Statements
Learn how to join multiple tables - including complex joins
Learn how to use window functions, correlated subqueries, set operators, CTEs and much more
Best practices in SQL
Replicate real-world situations and query reports
How to create tables, views and stored procedures
How to make your queries run faster by making them sargable
Be comfortable putting SQL and SQL Server on your resume",영어,https://www.udemy.com/course/the-complete-sql-course-2021-learn-by-doing/
48,databases,SQL,Database Management Systems Part 3 : SQL Interview Course,모든 수준,"₩17,000","₩23,000",10시간 주문형 동영상,"배울 내용
You will become very familiar with the core concepts of SQL
You will be able to challenge the interviewer on questions related to SQL
You will view Computer Science in a different dimension
You will be able to answer all questions of exams like GATE,PGEE,ISRO (after completing all parts of DBMS course
You will be able to get a top grade in your Database Management systems course in your Bachelor's degree
Understand how SQL works with Databases",영어,https://www.udemy.com/course/sql-interview-preparation-course/
49,databases,SQL,"SQL - The Complete Developer's Guide (MySQL, PostgreSQL)",모든 수준,"₩17,000","₩69,000",19.5시간 주문형 동영상,"배울 내용
Understand the core SQL syntax and concepts
Be able to install MySQL & PostgreSQL + different clients
Perform SQL CRUD operations
Query and filter (simple and complex) data
Normalize data and split data across multiple tables
Merge data and perform data aggregation operations",영어,https://www.udemy.com/course/sql-the-complete-developers-guide-mysql-postgresql/
50,databases,Oracle Database,Oracle Analytic Functions In-Depth & Advanced Oracle SQL,전문가,"₩19,000","₩59,000",9.5시간 주문형 동영상,"배울 내용
Use SQL with aggregation operators.
SQL for Analysis and Reporting functions
Group and aggregate data using the ROLLUP and CUBE operators
The GROUPING function
Composite Columns and the concatenated Groupings
RANK & DENSE_RANK
PERCENT_RANK
CUME_DIST (cumulative distribution)
The LAG/LEAD Functions
LISTAGG function
Aggregate functions VS Analytic Part
Aggregate functions & windowing clause In-Depth
더 보기",영어,https://www.udemy.com/course/oracle-analytic-functions-in-depth/
51,databases,SQL Server,SQL Server High Availability and Disaster Recovery (HA/DR),전문가,"₩19,000","₩25,000",44시간 주문형 동영상,"배울 내용
By the end of the course, attendees will be able to understand the different SQL Server high availability and disaster recovery technologies - how they work and properly implement the right solution to address recovery objectives and service level agreements",영어,https://www.udemy.com/course/sqlserverhadrdeepdive/
